name,rank,year,industry,sector,headquarters_state,headquarters_city,market_value_mil,revenue_mil,profit_mil,asset_mil,employees,founder_is_ceo,female_ceo,newcomer_to_fortune_500,global_500
Paramount Global,109,2021,Entertainment,Media,NY,New York,28853.0,26186.0,2422.0,52663.0,24225.0,no,no,no,yes
Kraft Heinz,110,2021,Food Consumer Products,"Food, Beverages & Tobacco",IL,Chicago,48925.0,26185.0,356.0,99830.0,38000.0,no,no,no,no
Dollar Tree,111,2021,Specialty Retailers: Other,Retailing,VA,Chesapeake,26717.0,25509.0,1342.0,20696.0,129772.0,no,no,no,no
Amgen,112,2021,Pharmaceuticals,Health Care,CA,Thousand Oaks,143704.0,25424.0,7264.0,62948.0,24300.0,no,no,no,no
U.S. Bancorp,113,2021,Commercial Banks,Financials,MN,Minneapolis,83107.0,25241.0,4959.0,553905.0,68108.0,no,no,no,yes
Performance Food Group,114,2021,Wholesalers: Food and Grocery,Wholesalers,VA,Richmond,7705.0,25086.0,114.0,7720.0,20000.0,no,no,no,no
Netflix,115,2021,Entertainment,Media,CA,Los Gatos,231041.0,24996.0,2761.0,39280.0,9400.0,yes,no,no,no
Gilead Sciences,116,2021,Pharmaceuticals,Health Care,CA,Foster City,81373.0,24689.0,123.0,68407.0,13600.0,no,no,no,no
TD Synnex,117,2021,Wholesalers: Electronics and Office Equipment,Wholesalers,CA,Fremont,5875.0,24676.0,529.0,13469.0,277900.0,no,no,no,no
Eli Lilly,118,2021,Pharmaceuticals,Health Care,IN,Indianapolis,179159.0,24540.0,6194.0,46633.0,35000.0,no,no,no,no
Truist Financial,119,2021,Commercial Banks,Financials,NC,Charlotte,78409.0,24427.0,4482.0,509228.0,53638.0,no,no,no,no
PNC Financial Services Group,120,2021,Commercial Banks,Financials,PA,Pittsburgh,74377.0,24039.0,7517.0,466679.0,50403.0,no,no,no,no
Broadcom,121,2021,Semiconductors and Other Electronic Components,Technology,CA,San Jose,189314.0,23888.0,2960.0,75933.0,21000.0,no,no,no,no
CBRE Group,122,2021,Real Estate,Financials,TX,Dallas,26549.0,23826.0,752.0,18039.0,100000.0,no,no,no,no
Massachusetts Mutual Life Insurance,123,2021,"Insurance: Life, Health (Mutual)",Financials,MA,Springfield,15835.0,23663.0,101.0,322936.0,9974.0,no,no,no,yes
Qualcomm,124,2021,Semiconductors and Other Electronic Components,Technology,CA,San Diego,150622.0,23531.0,5198.0,35594.0,41000.0,no,no,no,no
Starbucks,125,2021,Food Services,"Hotels, Restaurants & Leisure",WA,Seattle,128644.0,23518.0,928.0,29375.0,349000.0,no,no,no,yes
Duke Energy,126,2021,Utilities: Gas and Electric,Energy,NC,Charlotte,74253.0,23453.0,1377.0,162388.0,27535.0,no,yes,no,no
Plains GP Holdings,127,2021,Pipelines,Energy,TX,Houston,1825.0,23290.0,568.0,25951.0,4400.0,no,no,no,yes
US Foods Holding,128,2021,Wholesalers: Food and Grocery,Wholesalers,IL,Rosemont,8428.0,22885.0,226.0,12423.0,26000.0,no,no,no,yes
Lennar,129,2021,Homebuilders,Engineering & Construction,FL,Miami,30893.0,22489.0,2465.0,29935.0,9495.0,no,no,no,no
Danaher,130,2021,Medical Products and Equipment,Health Care,DC,Washington,160497.0,22284.0,3646.0,76161.0,69000.0,no,no,no,no
Aflac,131,2021,"Insurance: Life, Health (Stock)",Financials,GA,Columbus,35191.0,22147.0,4778.0,165086.0,12003.0,no,no,no,no
Rite Aid,132,2021,Food & Drug Stores,Food & Drug Stores,PA,Camp Hill,1130.0,21928.0,452.0,9452.0,39920.0,no,yes,no,no
Visa,133,2021,Financial Data Services,Business Services,CA,San Francisco,452525.0,21846.0,10866.0,80919.0,20500.0,no,no,no,no
PayPal Holdings,134,2021,Financial Data Services,Business Services,CA,San Jose,284408.0,21454.0,4202.0,70379.0,26500.0,no,no,no,no
Micron Technology,135,2021,Semiconductors and Other Electronic Components,Technology,ID,Boise,98678.0,21435.0,2687.0,53678.0,40000.0,no,no,no,no
CarMax,136,2021,"Automotive Retailing, Services",Retailing,VA,Richmond,21563.0,21424.0,888.0,21082.0,27050.0,no,no,no,no
Salesforce,137,2021,Computer Software,Technology,CA,San Francisco,195132.0,21252.0,4072.0,66301.0,56606.0,yes,no,no,no
Altria Group,138,2021,Tobacco,"Food, Beverages & Tobacco",VA,Richmond,95091.0,20841.0,4467.0,47414.0,7100.0,no,no,no,no
Lumen Technologies,139,2021,Telecommunications,Telecommunications,LA,Monroe,14643.0,20712.0,1232.0,59394.0,39000.0,no,no,no,no
Baker Hughes,140,2021,"Oil and Gas Equipment, Services",Energy,TX,Houston,22495.0,20705.0,9940.0,38007.0,55000.0,no,no,no,no
International Paper,141,2021,"Packaging, Containers",Materials,TN,Memphis,21241.0,20580.0,482.0,31718.0,49300.0,no,no,no,no
Hartford Financial Services Group,142,2021,Insurance: Property and Casualty (Stock),Financials,CT,Hartford,23863.0,20523.0,1737.0,74111.0,18500.0,no,no,no,no
Penske Automotive Group,143,2021,"Automotive Retailing, Services",Retailing,MI,Bloomfield Hills,6486.0,20444.0,544.0,13247.0,23600.0,no,no,no,no
DuPont,144,2021,Chemicals,Chemicals,DE,Wilmington,41308.0,20397.0,2951.0,70904.0,34000.0,no,no,no,no
AutoNation,145,2021,"Automotive Retailing, Services",Retailing,FL,Fort Lauderdale,7683.0,20390.0,382.0,9887.0,21600.0,no,no,no,no
Southern,146,2021,Utilities: Gas and Electric,Energy,GA,Atlanta,65679.0,20375.0,3119.0,122935.0,27700.0,no,no,no,no
World Fuel Services,147,2021,Energy,Energy,FL,Miami,2222.0,20358.0,110.0,4500.0,4300.0,no,no,no,yes
D.R. Horton,148,2021,Homebuilders,Engineering & Construction,TX,Arlington,32413.0,20311.0,2374.0,18912.0,9716.0,no,no,no,no
Nucor,149,2021,Metals,Materials,NC,Charlotte,23976.0,20140.0,722.0,20125.0,26400.0,no,no,no,no
Cummins,150,2021,Industrial Machinery,Industrials,IN,Columbus,37971.0,19811.0,1789.0,22624.0,57825.0,no,no,no,no
NGL Energy Partners,151,2021,Pipelines,Energy,OK,Tulsa,264.0,19771.0,397.0,6499.0,1400.0,no,no,no,no
DXC Technology,152,2021,Information Technology Services,Technology,VA,Tysons,7959.0,19577.0,5369.0,26006.0,138000.0,no,no,no,no
Union Pacific,153,2021,Railroads,Transportation,NE,Omaha,146948.0,19533.0,5349.0,62398.0,30960.0,no,no,no,no
Whirlpool,154,2021,"Electronics, Electrical Equipment",Industrials,MI,Benton Harbor,13832.0,19456.0,1081.0,20350.0,78000.0,no,no,no,no
Molina Healthcare,155,2021,Health Care: Insurance and Managed Care,Health Care,CA,Long Beach,13647.0,19423.0,673.0,9532.0,10500.0,no,no,no,no
ConocoPhillips,156,2021,"Mining, Crude-Oil Production",Energy,TX,Houston,71623.0,19256.0,2701.0,62618.0,9700.0,no,no,no,yes
McDonald's,157,2021,Food Services,"Hotels, Restaurants & Leisure",IL,Chicago,167113.0,19208.0,4731.0,52627.0,200000.0,no,no,no,no
Kimberly-Clark,158,2021,Household and Personal Products,Household Products,TX,Irving,47000.0,19140.0,2352.0,17523.0,46000.0,no,no,no,no
Paccar,159,2021,Construction and Farm Machinery,Industrials,WA,Bellevue,32256.0,18729.0,1298.0,28260.0,26000.0,no,no,no,yes
PG&E,160,2021,Utilities: Gas and Electric,Energy,CA,San Francisco,23241.0,18469.0,1318.0,97856.0,24000.0,no,yes,no,no
CDW,161,2021,Information Technology Services,Technology,IL,Lincolnshire,23292.0,18468.0,789.0,9345.0,10000.0,no,yes,no,no
Sherwin-Williams,162,2021,Chemicals,Chemicals,OH,Cleveland,65837.0,18362.0,2030.0,20402.0,61031.0,no,no,no,no
L3Harris Technologies,163,2021,Aerospace & Defense,Aerospace & Defense,FL,Melbourne,41664.0,18194.0,1119.0,36960.0,48000.0,no,no,no,no
Macy's,164,2021,General Merchandisers,Retailing,NY,New York,5028.0,18097.0,3944.0,17706.0,75711.0,no,no,no,no
ManpowerGroup,165,2021,Temporary Help,Business Services,WI,Milwaukee,5434.0,18001.0,24.0,9328.0,25000.0,no,no,no,no
NextEra Energy,166,2021,Utilities: Gas and Electric,Energy,FL,Juno Beach,148305.0,17997.0,2919.0,127684.0,14900.0,no,no,no,no
Tenet Healthcare,167,2021,Health Care: Medical Facilities,Health Care,TX,Dallas,5537.0,17640.0,399.0,27106.0,97900.0,no,no,no,no
Avnet,168,2021,Wholesalers: Electronics and Office Equipment,Wholesalers,AZ,Phoenix,4128.0,17634.0,31.0,8105.0,14600.0,no,no,no,no
General Mills,169,2021,Food Consumer Products,"Food, Beverages & Tobacco",MN,Minneapolis,37403.0,17627.0,2181.0,30807.0,35000.0,no,no,no,no
WestRock,170,2021,"Packaging, Containers",Materials,GA,Atlanta,13716.0,17579.0,691.0,28780.0,49300.0,no,no,no,no
Carrier Global,171,2021,Industrial Machinery,Industrials,FL,Palm Beach Gardens,36701.0,17456.0,1982.0,25093.0,56000.0,no,no,yes,no
Lincoln National,172,2021,"Insurance: Life, Health (Stock)",Financials,PA,Radnor,11953.0,17439.0,499.0,365948.0,10966.0,no,no,no,no
Genuine Parts,173,2021,Wholesalers: Diversified,Wholesalers,GA,Atlanta,16692.0,17384.0,29.0,13440.0,50000.0,no,no,no,no
American Airlines Group,174,2021,Airlines,Transportation,TX,Fort Worth,15329.0,17337.0,8885.0,62008.0,102700.0,no,no,no,yes
Marsh & McLennan,175,2021,Diversified Financials,Financials,NY,New York,62055.0,17224.0,2016.0,33049.0,76000.0,no,no,no,no
Applied Materials,176,2021,Semiconductors and Other Electronic Components,Technology,CA,Santa Clara,122600.0,17202.0,3619.0,22353.0,24000.0,no,no,no,no
Becton Dickinson,177,2021,Medical Products and Equipment,Health Care,NJ,Franklin Lakes,70650.0,17117.0,874.0,54012.0,72000.0,no,no,no,no
Delta Air Lines,178,2021,Airlines,Transportation,GA,Atlanta,30810.0,17095.0,12385.0,71996.0,74000.0,no,no,no,yes
Lear,179,2021,Motor Vehicles & Parts,Motor Vehicles & Parts,MI,Southfield,10896.0,17046.0,159.0,13199.0,174600.0,no,no,no,no
Bank of New York Mellon,180,2021,Commercial Banks,Financials,NY,New York,41471.0,16940.0,3617.0,469633.0,48500.0,no,no,no,no
Emerson Electric,181,2021,Industrial Machinery,Industrials,MO,St. Louis,54135.0,16785.0,1965.0,22882.0,83500.0,no,no,no,no
Western Digital,182,2021,"Computers, Office Equipment",Technology,CA,San Jose,20432.0,16736.0,250.0,25662.0,63800.0,no,no,no,no
Occidental Petroleum,183,2021,"Mining, Crude-Oil Production",Energy,TX,Houston,24849.0,16680.0,14831.0,80064.0,11800.0,no,yes,no,no
Nvidia,184,2021,Semiconductors and Other Electronic Components,Technology,CA,Santa Clara,331037.0,16675.0,4332.0,28791.0,18975.0,yes,no,no,no
Cognizant Technology Solutions,185,2021,Information Technology Services,Technology,NJ,Teaneck,41452.0,16652.0,1392.0,16923.0,289500.0,no,no,no,no
Jones Lang LaSalle,186,2021,Real Estate,Financials,IL,Chicago,9151.0,16590.0,403.0,14317.0,90800.0,no,no,no,no
Synchrony Financial,187,2021,Diversified Financials,Financials,CT,Stamford,23741.0,16472.0,1385.0,95948.0,16500.0,no,no,no,no
Colgate-Palmolive,188,2021,Household and Personal Products,Household Products,NY,New York,66810.0,16471.0,2695.0,15920.0,34200.0,no,no,no,no
AECOM,189,2021,Engineering & Construction,Engineering & Construction,CA,Los Angeles,9470.0,16391.0,186.0,12999.0,54000.0,no,no,no,no
XPO,190,2021,Transportation and Logistics,Transportation,CT,Greenwich,12602.0,16252.0,110.0,16169.0,119750.0,no,no,no,no
C.H. Robinson Worldwide,191,2021,Transportation and Logistics,Transportation,MN,Eden Prairie,12515.0,16207.0,506.0,5144.0,14888.0,no,no,no,no
BlackRock,192,2021,Securities,Financials,NY,New York,115080.0,16205.0,4932.0,176982.0,16500.0,no,no,no,no
Dominion Energy,193,2021,Utilities: Gas and Electric,Energy,VA,Richmond,61224.0,16128.0,401.0,95905.0,17300.0,no,no,no,no
Rocket Companies,194,2021,Diversified Financials,Financials,MI,Detroit,45821.0,15981.0,198.0,37535.0,24000.0,no,no,yes,no
Kohl's,195,2021,General Merchandisers,Retailing,WI,Menomonee Falls,9394.0,15955.0,163.0,15337.0,73000.0,no,yes,no,no
Fluor,196,2021,Engineering & Construction,Engineering & Construction,TX,Irving,3252.0,15884.0,435.0,7310.0,43717.0,no,no,no,no
DISH Network,197,2021,Telecommunications,Telecommunications,CO,Englewood,19048.0,15493.0,1763.0,38240.0,13500.0,no,no,no,no
BJ's Wholesale Club,198,2021,General Merchandisers,Retailing,MA,Westborough,6157.0,15430.0,421.0,5412.0,32000.0,no,no,no,no
Tenneco,199,2021,Motor Vehicles & Parts,Motor Vehicles & Parts,IL,Lake Forest,876.0,15379.0,1521.0,11852.0,73000.0,no,no,no,no
United Airlines Holdings,200,2021,Airlines,Transportation,IL,Chicago,18325.0,15355.0,7069.0,59548.0,74400.0,no,no,no,yes
Mastercard,201,2021,Financial Data Services,Business Services,NY,Purchase,353687.0,15301.0,6411.0,33584.0,21000.0,no,no,no,no
Waste Management,202,2021,Waste Management,Business Services,TX,Houston,54452.0,15218.0,1496.0,29345.0,48250.0,no,no,no,no
PBF Energy,203,2021,Petroleum Refining,Energy,NJ,Parsippany,1700.0,15116.0,1392.0,10500.0,3729.0,no,no,no,no
American Electric Power,204,2021,Utilities: Gas and Electric,Energy,OH,Columbus,42067.0,14919.0,2200.0,80757.0,16787.0,no,no,no,no
Fiserv,205,2021,Financial Data Services,Business Services,WI,Brookfield,79693.0,14852.0,958.0,74619.0,44000.0,no,no,no,no
Principal Financial,206,2021,"Insurance: Life, Health (Stock)",Financials,IA,Des Moines,16346.0,14742.0,1396.0,296628.0,17400.0,no,no,no,no
Reinsurance Group of America,207,2021,"Insurance: Life, Health (Stock)",Financials,MO,Chesterfield,8568.0,14596.0,415.0,84656.0,3600.0,no,yes,no,no
Automatic Data Processing,208,2021,Diversified Outsourcing Services,Business Services,NJ,Roseland,80654.0,14590.0,2467.0,39166.0,58000.0,no,no,no,no
Stanley Black & Decker,209,2021,"Home Equipment, Furnishings",Household Products,CT,New Britain,32152.0,14535.0,1234.0,23566.0,58350.0,no,no,no,no
Texas Instruments,210,2021,Semiconductors and Other Electronic Components,Technology,TX,Dallas,174439.0,14461.0,5595.0,19351.0,30000.0,no,no,no,no
Halliburton,211,2021,"Oil and Gas Equipment, Services",Energy,TX,Houston,19070.0,14445.0,2945.0,20680.0,40000.0,no,no,no,no
Stryker,212,2021,Medical Products and Equipment,Health Care,MI,Kalamazoo,91665.0,14351.0,1599.0,34330.0,43000.0,no,no,no,no
Estee Lauder,213,2021,Household and Personal Products,Household Products,NY,New York,105509.0,14294.0,684.0,17781.0,48000.0,no,no,no,no
Corteva,214,2021,Food Production,"Food, Beverages & Tobacco",DE,Wilmington,34529.0,14217.0,681.0,42649.0,21000.0,no,no,no,no
Freeport-McMoRan,215,2021,"Mining, Crude-Oil Production",Energy,AZ,Phoenix,48028.0,14198.0,599.0,42144.0,24500.0,no,no,no,no
Qurate Retail,216,2021,Internet Services and Retailing,Retailing,CO,Englewood,4881.0,14177.0,1204.0,16999.0,26424.0,no,no,no,no
Wayfair,217,2021,Internet Services and Retailing,Retailing,MA,Boston,32645.0,14145.0,185.0,4570.0,16122.0,yes,no,no,no
Laboratory Corp. of America,218,2021,Health Care: Pharmacy and Other Services,Health Care,NC,Burlington,24891.0,13979.0,1556.0,20072.0,68780.0,no,no,no,no
Land O'Lakes,219,2021,Food Consumer Products,"Food, Beverages & Tobacco",MN,Arden Hills,15835.0,13949.0,265.0,9186.0,9000.0,no,yes,no,no
PPG Industries,220,2021,Chemicals,Chemicals,PA,Pittsburgh,35604.0,13834.0,1059.0,19556.0,46900.0,no,no,no,no
Gap,221,2021,Specialty Retailers: Apparel,Retailing,CA,San Francisco,11165.0,13800.0,665.0,13769.0,117000.0,no,yes,no,no
Kellogg,222,2021,Food Consumer Products,"Food, Beverages & Tobacco",MI,Battle Creek,21545.0,13770.0,1251.0,17996.0,31000.0,no,no,no,no
Parker-Hannifin,223,2021,Industrial Machinery,Industrials,OH,Cleveland,40716.0,13696.0,1206.0,19738.0,50520.0,no,no,no,no
Core-Mark Holding,224,2021,Wholesalers: Food and Grocery,Wholesalers,TX,Westlake,1747.0,13617.0,63.0,1955.0,7534.0,no,no,no,no
Jacobs Solutions,225,2021,Engineering & Construction,Engineering & Construction,TX,Dallas,16816.0,13578.0,492.0,12354.0,53500.0,no,no,no,no
Edison International,226,2021,Utilities: Gas and Electric,Energy,CA,Rosemead,22229.0,13578.0,739.0,69372.0,13209.0,no,no,no,no
Guardian Life Ins. Co. of America,227,2021,"Insurance: Life, Health (Mutual)",Financials,NY,New York,15835.0,13562.0,24.0,85425.0,8871.0,no,no,no,no
Biogen,228,2021,Pharmaceuticals,Health Care,MA,Cambridge,42616.0,13445.0,4001.0,24619.0,9100.0,no,no,no,no
Omnicom Group,229,2021,"Advertising, Marketing",Business Services,NY,New York,15946.0,13171.0,945.0,27647.0,64100.0,no,no,no,no
Unum Group,230,2021,"Insurance: Life, Health (Stock)",Financials,TN,Chattanooga,5670.0,13162.0,793.0,70626.0,10500.0,no,no,no,no
Lithia Motors,231,2021,"Automotive Retailing, Services",Retailing,OR,Medford,10467.0,13124.0,470.0,7902.0,14538.0,no,no,no,no
American Family Insurance Group,232,2021,Insurance: Property and Casualty (Stock),Financials,WI,Madison,15835.0,13075.0,403.0,33942.0,13225.0,no,no,no,no
Discover Financial Services,233,2021,Commercial Banks,Financials,IL,Riverwoods,29100.0,12953.0,1141.0,112889.0,17600.0,no,no,no,no
Adobe,234,2021,Computer Software,Technology,CA,San Jose,227227.0,12868.0,5260.0,24284.0,22516.0,no,no,no,no
Aramark,235,2021,Diversified Outsourcing Services,Business Services,PA,Philadelphia,9595.0,12830.0,462.0,15713.0,209325.0,no,no,no,no
Otis Worldwide,236,2021,Industrial Machinery,Industrials,CT,Farmington,29418.0,12756.0,906.0,10710.0,69000.0,no,yes,yes,no
Ecolab,237,2021,Chemicals,Chemicals,MN,St. Paul,61241.0,12749.0,1205.0,18126.0,44000.0,no,no,no,no
AutoZone,238,2021,Specialty Retailers: Other,Retailing,TN,Memphis,30946.0,12632.0,1733.0,14424.0,80000.0,no,no,no,no
Loews,239,2021,Insurance: Property and Casualty (Stock),Financials,NY,New York,13698.0,12583.0,931.0,80236.0,12200.0,no,no,no,no
Illinois Tool Works,240,2021,Industrial Machinery,Industrials,IL,Glenview,70107.0,12574.0,2109.0,15612.0,43000.0,no,no,no,no
Fidelity National Information Services,241,2021,Financial Data Services,Business Services,FL,Jacksonville,87337.0,12552.0,158.0,83842.0,62000.0,no,no,no,no
Ross Stores,242,2021,Specialty Retailers: Apparel,Retailing,CA,Dublin,42751.0,12532.0,85.0,12718.0,93700.0,no,yes,no,no
Peter Kiewit Sons',243,2021,Engineering & Construction,Engineering & Construction,NE,Omaha,15835.0,12463.0,826.0,6440.0,27000.0,no,no,no,no
Equitable Holdings,244,2021,"Insurance: Life, Health (Stock)",Financials,NY,New York,14208.0,12415.0,648.0,275397.0,12400.0,no,no,no,no
WESCO International,245,2021,Wholesalers: Diversified,Wholesalers,PA,Pittsburgh,4341.0,12326.0,101.0,11880.0,18000.0,no,no,no,no
Goodyear Tire & Rubber,246,2021,Motor Vehicles & Parts,Motor Vehicles & Parts,OH,Akron,4099.0,12321.0,1254.0,16506.0,62000.0,no,no,no,no
Fox,247,2021,Entertainment,Media,NY,New York,21022.0,12303.0,999.0,21750.0,9000.0,no,no,no,no
Leidos Holdings,248,2021,Information Technology Services,Technology,VA,Reston,13609.0,12297.0,628.0,12511.0,39000.0,no,no,no,no
Consolidated Edison,249,2021,Utilities: Gas and Electric,Energy,NY,New York,25613.0,12246.0,1101.0,62895.0,14071.0,no,no,no,no
DTE Energy,250,2021,Utilities: Gas and Electric,Energy,MI,Detroit,25793.0,12177.0,1368.0,45496.0,10600.0,no,no,no,no
Charles Schwab,251,2021,Securities,Financials,TX,Westlake,122691.0,12109.0,3299.0,549009.0,32000.0,no,no,no,no
State Street,252,2021,Commercial Banks,Financials,MA,Boston,29554.0,12078.0,2420.0,314706.0,39439.0,no,no,no,no
Ameriprise Financial,253,2021,Diversified Financials,Financials,MN,Minneapolis,27104.0,11958.0,1534.0,165883.0,12300.0,no,no,no,no
Viatris,254,2021,Pharmaceuticals,Health Care,PA,Canonsburg,16863.0,11946.0,670.0,61553.0,45000.0,no,no,yes,no
Sempra,255,2021,Utilities: Gas and Electric,Energy,CA,San Diego,40133.0,11940.0,3932.0,66623.0,14706.0,no,no,no,no
Farmers Insurance Exchange,256,2021,Insurance: Property and Casualty (Mutual),Financials,CA,Woodland Hills,15835.0,11870.0,116.0,17853.0,10004.0,no,no,no,no
Bath & Body Works,257,2021,Specialty Retailers: Apparel,Retailing,OH,Columbus,17248.0,11847.0,845.0,11571.0,57350.0,no,no,no,no
W.W. Grainger,258,2021,Wholesalers: Diversified,Wholesalers,IL,Lake Forest,20985.0,11797.0,695.0,6295.0,22450.0,no,no,no,no
Community Health Systems,259,2021,Health Care: Medical Facilities,Health Care,TN,Franklin,1752.0,11789.0,511.0,16006.0,62500.0,no,no,no,no
Ball,260,2021,"Packaging, Containers",Materials,CO,Westminster,27801.0,11781.0,585.0,18252.0,21500.0,no,no,no,no
Berry Global Group,261,2021,"Packaging, Containers",Materials,IN,Evansville,8221.0,11709.0,559.0,16701.0,47000.0,no,no,no,no
Kinder Morgan,262,2021,Pipelines,Energy,TX,Houston,37703.0,11700.0,119.0,71973.0,10524.0,no,no,no,no
VF,263,2021,Apparel,Apparel,CO,Denver,31306.0,11688.0,679.0,11133.0,48000.0,no,no,no,no
Baxter International,264,2021,Medical Products and Equipment,Health Care,IL,Deerfield,42657.0,11673.0,1102.0,20019.0,50000.0,no,no,no,no
Textron,265,2021,Aerospace & Defense,Aerospace & Defense,RI,Providence,12726.0,11651.0,309.0,15443.0,33000.0,no,no,no,no
LKQ,266,2021,Wholesalers: Diversified,Wholesalers,IL,Chicago,12801.0,11629.0,638.0,12361.0,44000.0,no,no,no,no
Keurig Dr Pepper,267,2021,Beverages,"Food, Beverages & Tobacco",MA,Burlington,48368.0,11618.0,1325.0,49779.0,27000.0,no,no,no,no
O'Reilly Automotive,268,2021,Specialty Retailers: Other,Retailing,MO,Springfield,35461.0,11605.0,1752.0,11597.0,70179.0,no,no,no,no
Crown Holdings,269,2021,"Packaging, Containers",Materials,PA,Yardley,13092.0,11575.0,579.0,16670.0,33264.0,no,no,no,no
Universal Health Services,270,2021,Health Care: Medical Facilities,Health Care,PA,King of Prussia,11351.0,11559.0,944.0,13477.0,78550.0,no,no,no,no
DaVita,271,2021,Health Care: Medical Facilities,Health Care,CO,Denver,11790.0,11551.0,774.0,16989.0,67000.0,no,no,no,no
Xcel Energy,272,2021,Utilities: Gas and Electric,Energy,MN,Minneapolis,35759.0,11526.0,1473.0,53957.0,11367.0,no,no,no,no
